id,keyword,location,text,target,processed_text
4440,drowned,Asgard,I died once (with a death cert. to show for it) and drowned once (and then revived at one Lagos beach),0,died death cert show drowned revived one lagos beach
4441,drowned,,Milk drowned a breast once.,0,milk drowned breast
4442,drowned,"Grange, Adelaide Australia",I stood in Russell Square and consulted my map (on the hotel counter free) I wanted the core of London an exiled s… https://t.co/X0pbg5hAVA,0,stood russell square consulted map hotel counter free wanted core london exiled
4443,drowned,Canada,is this one also getting drowned in white fluid,0,one also getting drowned white fluid
4444,drowned,alger,"God, hear my voice and accept my prayers. You drowned Pharaoh, who fought Moses, with locusts, flies, frogs and blood. I w…",0,god hear voice accept prayer drowned pharaoh fought moses locust fly frog blood w
4445,drowned,,"• Exposed KCP burner, now shooting 43% (!!) from 3 • Drowned internet in Kuz trades to Knicks, has now recorded back-to-b…",0,exposed kcp burner shooting 43 3 drowned internet kuz trade knicks recorded backtob
4446,drowned,"Connecticut, USA","This is the thing that has infuriated me. If Black Democrats were paying freaking attention, it should have infuriated t…",0,thing infuriated black democrat paying freaking attention infuriated
4447,drowned,,it's really too bad about what i've allowed to become of my once sharp mind because there's a tiny shred in there that's li…,0,really bad ive allowed become sharp mind there tiny shred thats li
4448,drowned,,You told me the sky was ours. I thought we owned the stars، the moon and the sun. I thought we would rule everythin… https://t.co/C1oJZbEsfG,0,told sky thought owned star moon sun thought would rule everythin
4449,drowned,,"""ɪ ᴡɪꜱʜ ʏᴏᴜʀ ʟᴜᴄᴋ."" ɪ ꜱᴀɴɢ, ᴜɴᴅᴇʀ ᴛʜᴇ ʙᴀɴɴᴇʀ ᴏꜰ ɢᴏᴏᴅ ᴛʜᴏᴜɢʜᴛꜱ, ᴇᴠᴇɴ ᴛʜᴏᴜɢʜ ᴛʜᴇ ᴛʀᴜᴛʜ ɪꜱ ᴛʜᴀᴛ ɪ ᴀᴍ ꜱᴛᴀʀᴠᴇᴅ ꜰᴏʀ ᴀꜰꜰᴇᴄ… https://t.co/QaTgtsuPQ7",0,ɪ ᴡɪꜱʜ ʏᴏᴜʀ ʟᴜᴄᴋ ɪ ꜱᴀɴɢ ᴜɴᴅᴇʀ ᴛʜᴇ ʙᴀɴɴᴇʀ ᴏꜰ ɢᴏᴏᴅ ᴛʜᴏᴜɢʜᴛꜱ ᴇᴠᴇɴ ᴛʜᴏᴜɢʜ ᴛʜᴇ ᴛʀᴜᴛʜ ɪꜱ ᴛʜᴀᴛ ɪ ᴀᴍ ꜱᴛᴀʀᴠᴇᴅ ꜰᴏʀ ᴀꜰꜰᴇᴄ
4450,drowned,,anything fruity about tomato gets drowned out in the pizza sauce making process,0,anything fruity tomato get drowned pizza sauce making process
4451,drowned,,RT mosyans: Nobody ever drowned in his own sweat. #mosyans #mosyanorganizer #mosyans,0,rt mosyans nobody ever drowned sweat mosyans mosyanorganizer mosyans
4452,drowned,,"It took me a while, but I finally found the niche corner of Twitter that ha… https://t.co/OgNYyXtUgK",0,took finally found niche corner twitter ha
4453,drowned,,heartfelt thank you to everyone who drowned him out! you people rock! thank you so…,0,heartfelt thank everyone drowned people rock thank
4454,drowned,,Your Immigration Policies Has Caused The Death Of A Migrant Father And Baby Daughter That Drowned… https://t.co/YPbOpOFoOU,1,immigration policy caused death migrant father baby daughter drowned
4455,drowned,,"At the time, the BJP's role was to keep up a lynchmob's chant for hanging from the sidelines that drowned out everything else…",0,time bjps role keep lynchmobs chant hanging sideline drowned everything else
4456,drowned,Scottish highlands,"At this point, Ian Murray is that intelligent, scruffy man, who spends too much time in the p… https://t.co/bmk15fw9Tg",0,point ian murray intelligent scruffy man spends much time p
4457,drowned,,"too many times, you’ve drowned yourself for people who can’t swim in your love language. burnt yourself for people who ca…",0,many time youve drowned people cant swim love language burnt people ca
4458,drowned,Coastal Maine,Who - Drowned #Phish #RescueSquad https://t.co/s9i3jkbCBt,0,drowned phish rescuesquad
4459,drowned,"England, United Kingdom","'They get drowned mostly. They get caught on a longline hook and get drowned,"" https://t.co/cGsC0FzgOY #bycatch",0,get drowned mostly get caught longline hook get drowned bycatch
4460,drowned,sweden,Have you seen this nightmare before? 11 #Syrian immigrants including 8 children drowned while fleeing the hell in #Idlib on li…,1,seen nightmare 11 syrian immigrant including 8 child drowned fleeing hell idlib li
4461,drowned,too many to mention,I dreamt that my throat was filling with water as I slept &amp; drowned me in my sleep. Ironically I woke… https://t.co/dSo2k4HreY,0,dreamt throat filling water slept amp drowned sleep ironically woke
4462,drowned,,"Oh whoops, I guess I got your notification at the start of my nap and it was drowned out by all the oth… https://t.co/Z3uH3Z61Vv",0,oh whoop guess got notification start nap drowned oth
4463,drowned,Felsted in Essex,"#felstedwar2 #OTD On Jan 14th Capt Richard Dennis (d 1937-1942) Prefect. Son of Bertram &amp; Elizabeth Dennis, of Bour… https://t.co/Um4wzY2q56",0,felstedwar2 otd jan 14th capt richard dennis 19371942 prefect son bertram amp elizabeth dennis bour
4464,drowning,,"--over but he tried to hold it in. ""M... Mox...."" He doesn't know what to say. All he can think to… https://t.co/MgH9hSHEcj",0,tried hold mox doesnt know say think
4465,drowning,,It's not dangerous. Go go lahinch on a blustery day in march and you've a far higher chance of drowni… https://t.co/bf3VwEXZqj,0,dangerous go go lahinch blustery day march youve far higher chance drowni
4466,drowning,Cairo,“You were like a breath of fresh air. It’s like I was drowning and you saved me.” - Derek Shepherd,0,like breath fresh air like drowning saved derek shepherd
4467,drowning,"Cork, Ireland","The world is drowning in debt - However, HM &amp; ministr assure us that #Ireland is 'grand'; unle…",0,world drowning debt however hm amp ministr assure u ireland grand unle
4468,drowning,,"just up , drowning in my own thoughts",0,drowning thought
4469,drowning,St. Louis,"It's like instead of singing ""which side are you on"" to police, the young socialists are just drowning their friend… https://t.co/54QCNb3wfN",0,like instead singing side police young socialist drowning friend
4470,drowning,"Dublin City, Ireland","14th January 1920 Passage East, Waterford As the weather continues to be extremely unsettled, a trawler sinks off t… https://t.co/QyACK88cil",0,14th january 1920 passage east waterford weather continues extremely unsettled trawler sink
4471,drowning,"Tillamook, OR",Supernatural s15 || Drowning (Jensen Ackles) https://t.co/bIu9ebRfDM via,0,supernatural s15 drowning jensen ackles via
4472,drowning,,"first educate your PM,HM..These two illiterates drowning India rapidly..",0,first educate pmhmthese two illiterate drowning india rapidly
4473,drowning,"Iowa City, IA",First image is of the Tekken 7 pool. Heres to not drowning in either without taking some names.,0,first image tekken 7 pool here drowning either without taking name
4474,drowning,DAMMAM,"This is a small child, so brutally someone kills someone, do you die of drowning?",0,small child brutally someone kill someone die drowning
4475,drowning,,Stop being afraid to hurt other’s feelings. Stop closing the people out who love you. Stop living in fear. Stop dro…,0,stop afraid hurt others feeling stop closing people love stop living fear stop dro
4476,drowning,"Houston, TX",that waffle look like it’s drowning https://t.co/Jw4A33Yh8i,0,waffle look like drowning
4477,drowning,Mombasa Kenya,It smells fishy just a few days ago Mwangi kiunjuri reminded mt kenya people on honouring covenants and now he has… https://t.co/SF7XEEnTdM,0,smell fishy day ago mwangi kiunjuri reminded mt kenya people honouring covenant
4478,drowning,Lahore. Los Angeles.,The death of Secular India. Pakistan is struggling to come out of the swamp of religious extremism and Modi Sarkar… https://t.co/JYeUA5XHF2,0,death secular india pakistan struggling come swamp religious extremism modi sarkar
4479,drowning,Europe,"Well, having just read the headline (not sure I can stomach reading the entire article),I had… https://t.co/RxfB8lyP96",0,well read headline sure stomach reading entire articlei
4480,drowning,she/her,quote this with your fav EDEN songs ■ The Eden Project: drowning ■ End Credits: Wake Up ■ ityttmom: rock + roll ■… https://t.co/sFPh75WM2T,0,quote fav eden song eden project drowning end credit wake ityttmom rock roll
4481,drowning,"Federal Way, WA",Two drowning people can’t save each other,0,two drowning people cant save
4482,drowning,South Africa,"That guy is unbelievable. Like, I really weep for his students drowning in debt only to be subjected t… https://t.co/dqpntl32Jd",0,guy unbelievable like really weep student drowning debt subjected
4483,drowning,"Lagos, Nigeria",The benefit of having more followers on Twitter is richer conversations and multiple perspectives. Sometimes those perspective…,0,benefit follower twitter richer conversation multiple perspective sometimes perspective
4484,drowning,"Barcelona, España",Hilo NB/intersex,0,hilo nbintersex
4485,drowning,,Okay what's going on with the Gala and the victimized Lius? I feel so left out I feel like drowning https://t.co/tJ15F4qpgo,0,okay whats going gala victimized lius feel left feel like drowning
4486,drowning,,Don’t hit me up unless you’re drowning,0,dont hit unless youre drowning
4487,drowning,M.I.A,Remember the kid in pursuit of happiness movie when he made a joke abt the guy who was drowning in the oce…,0,remember kid pursuit happiness movie made joke abt guy drowning oce
4488,drowning,IM A MULTISHIPPER,"// They’re drowning Wilson with full bucket loads of hearts, love and affection😔",0,theyre drowning wilson full bucket load heart love affection
4489,drowning,Singapore,A CNN report that the world is 'drowning' in debt. drowning: verb (used without object) - to 'die' under water or… https://t.co/Ufj08zlXRV,0,cnn report world drowning debt drowning verb used without object die water
4490,drowning,Hong Kong,Climate change could lead to more injuries and deaths https://t.co/FeHg8fRfZN https://t.co/I1uBpIRXQk,0,climate change could lead injury death
4491,drowning,,"when i was drowning, that’s when i can finally breathe #Lover #BestRemix #iHeartAwards",0,drowning thats finally breathe lover bestremix iheartawards
4492,drowning,,He was drowning and she jumped into the pool and saved him. This is their post-trauma selfie...,0,drowning jumped pool saved posttrauma selfie
4493,drowning,"Massachusetts, USA",💫WOW💫 Ray escaped #SOCIALISM in Cuba &amp; says he would rather DIE DROWNING WITH A BIG SMILE ON HIS FACE BECAUSE HE KNEW…,0,wow ray escaped socialism cuba amp say would rather die drowning big smile face knew
4494,drowning,Bangalore,The world is drowning in debt - CNN https://t.co/s5rrhuzslZ,0,world drowning debt cnn
